UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
208318,"R",35323023,"R",91352022,"R",12458878,"R",103810900,"R",139133923,"R",16647014,"R",2948180,"R",6392544,"R",9340724,"R",51964191,"R",50624168,"R",102588359,"R",111929083,"R",3399437,"R",47433205,"R",6020738,"R",1549733,"R",-14551259,"R",40452417,"R",11320261,"R",0,"R",129084777,"R",11648392,"R",297613,"R",152351043,"R",56761123,"R",0,"R",0,"R",64546078,"R",72168055,"R",-7621977,"R",48074394,"R",0,"R",40452417,"R",11911289,"R",0,"R",0,"R",0,"R",0,"R",0,"R",773723,"A",,"R",0,"A",,"R",8676089,"R",21361101,"R",0,"R",6231275,"R",22664817,"R",10459079,"R",2808564,"R",0,"R",47967,"R",392721,"R",580554,"R",43184977,"R",64546078,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64546078,"R",32296176,"R",15637774,"R",0,"R",0,"R",592796,"R",273115,"R",5591710,"R",2574718,"R",4587448,"R",1940185,"R",14863693,"R",5714108,"R",5652126,"R",2431046,"R",481660,"A",,"A",,"A",,"A",,"R",6153060,"R",0,"R",72168055,"R",26621560,"R",22677459,"R",4327292,"R",4036912,"R",3024251,"R",11480581,1 ,"R",5963363,"R",48937245,"R",3167577,"R",16647014,2 ,"A",,"A",,"A",,"A",,"R",5103887,"R",642548,"R",2808564,"R",0,"R",1500101,"R",0,"R",10055100,"R",4402974,"R",0,"R",4402974,"R",5652126,"R",2773874,"R",2773874,"R",0,"R",132089,"R",132089,"R",0,"R",1497011,"R",1497011,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,1 ,"R",22103140,"R",27042513,"R",4939373,"R",409997,"R",5581880,"R",-1052504,"R",0,"R",-7621977,"R",64546078,"R",-7621977,"R",40452417,"R",32881946,"R",18718768,"R",69139804
208390,"R",77722799,"R",169432782,"R",37636070,"R",207068852,"R",284791651,"R",33478043,"R",15770650,"R",11529052,"R",27299702,"R",74084559,"R",90161544,"R",164246103,"R",191545805,"R",5345442,"R",156979228,"R",18981282,"R",0,"R",-54582063,"R",121378447,"R",35395631,"R",0,"R",240544460,"R",16876385,"R",15795732,"R",308612208,"R",102735797,"R",0,"R",0,"R",147589021,"R",149808648,"R",-2219627,"R",123497256,"R",100818,"R",121378447,"R",25158473,"R",17774831,"R",1487752,"R",284120,"R",284120,"R",0,"R",1980220,"A",,"R",0,"A",,"R",11529490,"R",58214886,"R",0,"R",26205705,"R",37707425,"R",13031210,"R",6545369,"R",1152321,"R",0,"R",507331,"R",384056,"R",85533417,"R",143748303,"R",0,"R",3840718,"R",0,"R",0,"R",3840718,"R",147589021,"R",52533320,"R",32201490,"R",0,"R",0,"R",3717084,"R",937866,"R",16006970,"R",7838237,"R",15037099,"R",6892621,"R",25318418,"R",9920000,"R",12497321,"R",2223542,"R",469723,"A",,"A",,"A",,"A",,"R",22474894,"R",0,"R",149808648,"R",58259937,"R",30432839,"R",14436958,"R",6952967,"R",4362101,"R",35363846,1 ,"R",22084868,"R",81852312,"R",4684008,"R",28916240,1 ,"R",175386,"R",3746957,"R",661434,"R",556220,"R",12092318,"R",804320,"R",6545369,"R",134433,"R",996948,"R",2973379,"R",23546767,"R",11049446,"R",0,"R",11049446,"R",12497321,"R",5943599,"R",5943599,"R",0,"R",395300,"R",395300,"R",0,"R",3216863,"R",3216863,"R",0,"R",35356,"R",35356,"R",0,"R",1458328,"R",1458328,"R",0,"R",0,"R",0,"R",0,1 ,"R",6372037,"R",7814188,"R",1442151,"R",1179662,"R",1357441,"R",510216,"R",-1605168,"R",-6070158,"R",143748303,"R",-2229440,"R",121378447,"R",-54582063,"R",45120992,"R",149818461
208406,"R",44760454,"R",132643145,"R",29199355,"R",161842500,"R",206602954,"R",22288759,"R",8573463,"R",6024811,"R",14598274,"R",121173364,"R",65803291,"R",186976655,"R",201574929,"R",5496592,"R",62044140,"R",369025,"R",0,"R",-40592973,"R",21820192,"R",7403245,"R",0,"R",172708929,"R",11431759,"R",21249383,"R",212793316,"R",51497543,"R",0,"R",0,"R",87697860,"R",88601073,"R",-903213,"R",22723405,"R",0,"R",21820192,"R",14618510,"R",11187499,"R",1036030,"R",1442528,"R",491280,"R",951248,"R",845222,"A",,"R",0,"A",,"R",267215,"R",29397004,"R",0,"R",13929268,"R",28688106,"R",5098152,"R",2514456,"R",967525,"R",165567,"R",320416,"R",0,"R",51683490,"R",81080494,"R",6614367,"R",0,"R",0,"R",2999,"R",6617366,"R",87697860,"R",35106655,"R",19862571,"R",0,"R",0,"R",0,"R",0,"R",8754427,"R",4033128,"R",9396328,"R",4504497,"R",14993427,"R",6951996,"R",6286447,"R",740281,"R",526549,"A",,"A",,"A",,"A",,"R",13323508,"R",1222893,"R",88601073,"R",37101634,"R",25878021,"R",3916513,"R",4484375,"R",4922620,"R",12297910,1 ,"R",9200744,"R",57850977,"R",4086196,"R",19904001,1 ,"R",276570,"R",11158522,"R",1410396,"R",2384758,"R",4749055,"R",316733,"R",2514457,"R",0,"R",944922,"R",1039285,"R",9564452,"R",3278005,"R",0,"R",3278005,"R",6286447,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3278005,"R",3278005,"R",0,1 ,"R",18229075,"R",20758080,"R",2529005,"R",1860353,"R",1558094,"R",-1026038,"R",136596,"R",-7145824,"R",77935712,"R",2410409,"R",42584749,"R",54880577,"R",95690503,"R",91914695
208415,"R",5082651,"R",42443839,"R",117176,"R",42561015,"R",47643666,"R",4757497,"R",1762040,"R",1686781,"R",3448821,"R",15076722,"R",12802593,"R",27879315,"R",31328136,"R",800388,"R",30422325,"R",0,"Z",0,"R",-10149686,"R",20272639,"R",1116807,"R",0,"R",56961924,"R",3625297,"R",0,"R",61704028,"R",19260189,"R",0,"R",0,"R",18498101,"R",21115614,"R",-2617513,"R",22890152,"R",0,"R",20272639,"R",1474595,"R",1357140,"R",164524,"R",0,"R",0,"R",0,"R",177666,"A",,"R",0,"A",,"R",614649,"R",3788574,"R",1306461,"R",4275388,"R",7460212,"R",1080744,"R",0,"R",0,"R",0,"R",25197,"R",561525,"R",14709527,"R",18498101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18498101,"R",6375888,"R",3293799,"R",0,"R",0,"R",884568,"R",262598,"R",2295677,"R",1083145,"R",2995381,"R",1390449,"R",5373819,"R",1404580,"R",1240557,"R",412165,"R",102687,"A",,"A",,"A",,"A",,"R",1537559,"R",37402,"R",21115614,"R",7574660,"R",3885466,"R",1452179,"R",1878497,"R",237202,"R",6087610,1 ,"R",1827814,"R",11216384,"R",774671,"R",4287209,1 ,"R",63284,"R",942099,"R",25717,"R",90892,"R",1080744,"R",574459,"R",344617,"R",71362,"Z",0,"R",174861,"R",2246043,"R",1005486,"R",0,"R",1005486,"R",1240557,"R",416478,"R",416478,"R",0,"R",138079,"R",138079,"R",0,"R",276068,"R",276068,"R",0,"R",174861,"R",174861,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,1 ,"R",4176815,"R",5590944,"R",1414129,"R",1787680,"R",1414129,"R",373551,"R",-2161231,"R",-21115614,"R",18498101,"R",-2617513,"R",20272639,"R",42443839,"R",12021514,"R",21115614
208646,"R",21795777,"R",67296564,"R",29646246,"R",96942810,"R",118738587,"R",9341941,"R",2920931,"R",9002763,"R",11923694,"R",18970462,"R",28015846,"R",46986308,"R",58910002,"R",2568314,"R",60313280,"R",1978426,"R",554188,"R",3756318,"R",66602212,"R",11413086,"R",4608642,"R",114321343,"R",18865694,"R",9451447,"R",158660212,"R",79505036,"R",0,"R",0,"R",76842333,"R",68390855,"R",8451478,"R",58079993,"R",70741,"R",66602212,"R",19753431,"R",2789658,"R",3702018,"R",451021,"R",197198,"R",253823,"R",5225389,"R",0,"R",261520,"R",0,"R",481432,"R",32664469,"R",0,"R",23037312,"R",0,"R",7714589,"R",1434975,"R",0,"R",634690,"R",690969,"R",89,"R",33512624,"R",66177093,"R",637752,"R",10027488,"R",0,"R",0,"R",10665240,"R",76842333,"R",16817492,"R",10085553,"R",182133,"R",55556,"R",5210827,"R",2208369,"R",10670243,"R",4248371,"R",3152030,"R",1549698,"R",10447472,"R",3756759,"R",5175228,"R",8153136,"R",1911969,"R",0,"R",0,"R",0,"R",0,"R",8582294,"R",27517,"R",68390855,"R",23843792,"R",17126778,"R",3481349,"R",4663164,"R",716598,"R",18559174,1 ,"R",3561049,"R",26950246,"R",958369,"R",9102399,1 ,"R",2899,"R",991105,"R",250940,"R",239542,"R",4642544,"R",1831317,"R",1930122,"R",0,"R",641466,"R",3179982,"R",12225431,"R",6837406,"R",212797,"R",7050203,"R",5175228,"R",2780054,"R",2707496,"R",72558,"R",153815,"R",141696,"R",12119,"R",742744,"R",641318,"R",101426,"R",0,"R",0,"R",0,"R",215542,"R",197428,"R",18114,"R",3158048,"R",3149468,"R",8580,1 ,"R",14997889,"R",16083358,"R",1085469,"R",498468,"R",1322696,"R",-733774,"R",-1921,"R",637989,"R",67269468,"R",14088529,"R",92288888,"R",34707507,"R",18860427,"R",65321134
209038,"R",25498059,"R",145468822,"R",137300480,"R",282769302,"R",308267361,"R",24485908,"R",16025176,"R",10107605,"R",26132781,"R",272454315,"R",0,"R",272454315,"R",298587096,"R",19878694,"R",102276390,"R",1952447,"R",0,"R",-89941358,"R",14287479,"R",5377072,"R",0,"R",217002877,"R",13182221,"R",141770,"R",235703940,"R",94492119,"R",0,"R",0,"R",135060047,"R",140650573,"R",-5590526,"R",19785005,"R",93000,"R",14287479,"R",35880893,"R",16720029,"R",3540821,"R",434680,"R",434680,"R",0,"R",1603520,"A",,"R",0,"A",,"R",8226314,"R",66406257,"R",0,"R",19475833,"R",34704459,"R",8953769,"R",4956764,"R",0,"R",0,"R",366967,"R",195998,"R",68653790,"R",135060047,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",135060047,"R",43570385,"R",27696342,"R",0,"R",0,"R",4194733,"R",1786548,"R",6530237,"R",3960697,"R",15353443,"R",6584496,"R",18104734,"R",7580300,"R",17672690,"R",3739169,"R",790178,"A",,"A",,"A",,"A",,"R",31485182,"R",0,"R",140650573,"R",48398561,"R",30243012,"R",9890539,"R",6403133,"R",5904589,"R",39810739,1 ,"R",12364172,"R",58795944,"R",17728138,"R",22092595,1 ,"R",154256,"R",-637872,"R",2150556,"R",1618785,"R",8953769,"R",1458012,"R",4956764,"R",0,"R",2079551,"R",1098008,"R",18546104,"R",873414,"R",0,"R",873414,"R",17672690,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",873414,"R",873414,"R",0,1 ,"R",13945630,"R",17141909,"R",3196279,"R",729245,"R",3384116,"R",-920990,"R",3908,"R",-5590526,"R",135060047,"R",-5497526,"R",14287479,"R",-89941358,"R",102276390,"R",140650573
209074,"R",20040764,"R",76503578,"R",22781499,"R",99285077,"R",119325841,"R",16569057,"R",5790139,"R",9003165,"R",14793304,"R",57146252,"R",47494159,"R",104640411,"R",119433715,"R",4532093,"R",59978825,"R",1811954,"R",0,"R",-49861689,"R",11929090,"R",9163106,"Z",0,"R",119213578,"R",15441907,"R",6888365,"R",150706956,"R",48088178,"Z",0,"Z",0,"R",74485158,"R",83243903,"R",-8758745,"R",20918113,"R",-230278,"R",11929090,"R",15515473,"R",15268432,"R",8569885,"Z",0,"Z",0,"Z",0,"R",781406,"A",,"Z",0,"A",,"R",3951725,"R",44086921,"Z",0,"R",17473138,"R",3049393,"R",5858017,"R",3247784,"Z",0,"R",265911,"R",195614,"R",237068,"R",30326925,"R",74413846,"Z",0,"R",71312,"Z",0,"R",0,"R",71312,"R",74485158,"R",34687341,"R",22055504,"R",270546,"R",182623,"R",169009,"R",0,"R",7665839,"R",3489176,"R",8314506,"R",4069733,"R",12725152,"R",4909475,"R",4798992,"R",0,"Z",0,"A",,"A",,"A",,"A",,"R",14612518,"R",0,"R",83243903,"R",34706511,"R",18296454,"R",5565132,"R",3914464,"R",2387199,"R",18374143,1 ,"R",13748149,"R",49403889,"R",4532093,"R",16569057,2 ,"A",,"A",,"A",,"A",,"R",5433888,"R",51850,"R",3255181,"Z",0,"R",951704,"R",763574,"R",10456197,"R",5657205,"R",0,"R",5657205,"R",4798992,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5657205,"R",5657205,"R",0,1 ,"R",7491449,"R",9093600,"R",1602151,"R",280053,"R",967319,"R",335632,"R",19147,"R",-36953865,"R",74485158,"R",-8989023,"R",11929090,"R",-49908540,"R",2786204,"R",83545493
209250,"R",42535000,"R",48382000,"R",1392000,"R",49774000,"R",92309000,"R",27926000,"R",5653000,"R",12637000,"R",18290000,"R",85490000,"R",49424000,"R",134914000,"R",153204000,"R",10658000,"R",28654000,"R",538000,"R",1358000,"R",-74177000,"R",-43627000,"R",1456000,"R",0,"R",86343000,"R",19572000,"R",887000,"R",108258000,"R",59894000,"R",0,"R",0,"R",83895000,"R",93908000,"R",-10013000,"R",-33615000,"R",1000,"R",-43627000,"R",15887000,"R",14190864,"R",2841396,"R",1087556,"R",204556,"R",883000,"R",1184000,"A",,"R",0,"A",,"R",1909184,"R",37100000,"R",0,"R",24148000,"R",14035000,"R",6384371,"R",0,"R",0,"R",0,"R",212000,"R",2015629,"R",46795000,"R",83895000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83895000,"R",36829000,"R",29457000,"R",946000,"R",781000,"R",116000,"R",108000,"R",9070000,"R",7759000,"R",8692000,"R",6063000,"R",14667000,"R",9492000,"R",5278049,"R",1269000,"R",753000,"A",,"A",,"A",,"A",,"R",17040951,"R",0,"R",93908000,"R",54413000,"R",17000000,"R",3296000,"R",2347000,"R",2928000,"R",13924000,1 ,"R",12795000,"R",66836000,"R",7781000,"R",25276000,1 ,"R",215000,"R",14290000,"R",2877000,"R",1850000,"R",6378748,"R",2240256,"R",2841396,"R",0,"R",0,"R",253535,"R",11713935,"R",6435886,"R",0,"R",6435886,"R",5278049,"R",4530609,"R",4530609,"R",0,"R",1240000,"R",1240000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",665277,"R",665277,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-10012000,"R",83895000,"R",-10012000,"R",-43627000,"R",-74177000,"R",28654000,"R",93908000
209490,"R",1401359000,"R",2055987000,"R",2894624000,"R",4950611000,"R",6351970000,"R",234013000,"R",24082000,"R",610816000,"R",634898000,"R",945876000,"R",753575000,"R",1699451000,"R",2334349000,"R",153566000,"R",1232802000,"R",801921000,"R",304696000,"R",1758649000,"R",4098068000,"R",82303000,"R",0,"R",2857836000,"R",1134725000,"R",114969000,"R",4189833000,"R",2133846000,"R",0,"R",0,"R",4179246000,"R",3686520000,"R",492726000,"R",3605342000,"R",0,"R",4098068000,"R",82647000,"R",395183000,"R",17455000,"R",214929000,"R",0,"R",214929000,"R",11429000,"R",2768141000,"R",31461000,"R",0,"R",9533000,"R",3530778000,"R",0,"R",44243000,"R",0,"R",73717000,"R",0,"R",0,"R",77352000,"R",439799000,"R",4204000,"R",639315000,"R",4170093000,"R",0,"R",783000,"R",8370000,"R",0,"R",9153000,"R",4179246000,"R",247991000,"R",136677000,"R",320452000,"R",160527000,"R",96846000,"R",26543000,"R",117046000,"R",69952000,"R",4742000,"R",2205000,"R",305376000,"R",163410000,"R",15013000,"R",7069000,"R",3973000,"R",2446141000,"R",1167403000,"R",0,"R",0,"R",125844000,"R",0,"R",3686520000,"R",1730690000,"R",549019000,"R",104861000,"R",178972000,"R",32990000,"R",1089988000,1 ,"R",113695000,"R",595311000,"R",46214000,"R",189745000,1 ,"R",3241000,"R",18896000,"R",1519000,"R",10035000,"R",1124000,"R",3853000,"R",4186000,"R",0,"R",3563000,"R",17421000,"R",30147000,"R",15134000,"R",0,"R",15134000,"R",15013000,"R",0,"R",0,"R",0,"R",625000,"R",625000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14509000,"R",14509000,"R",0,1 ,"R",829697000,"R",1099817000,"R",270120000,"R",24298000,"R",286850000,"R",-41024000,"R",-4000,"R",483573000,"R",4170093000,"R",492726000,"R",3605342000,"R",2560570000,"R",969958000,"R",3686520000
209506,"R",35400331,"R",109865056,"R",60833783,"R",170698839,"R",206099170,"R",10573897,"R",2100495,"R",16968906,"R",19069401,"R",41775425,"R",28755086,"R",70530511,"R",89599912,"R",1417849,"R",107855302,"R",5424023,"Z",0,"R",12375981,"R",125655306,"R",13447726,"R",28496642,"R",138055635,"R",32962086,"R",29677702,"R",242639791,"R",95929886,"R",513639,"Z",0,"R",118519231,"R",98325360,"R",20193871,"R",105461435,"R",0,"R",125655306,"R",29548244,"R",1170643,"R",3882825,"R",294098,"R",4859,"R",289239,"R",12875552,"Z",0,"R",812062,"Z",0,"R",420560,"R",49003984,"Z",0,"R",33356046,"Z",0,"R",7343350,"R",1955400,"Z",0,"R",3508771,"R",914994,"R",0,"R",47078561,"R",96082545,"R",133536,"R",22303150,"Z",0,"R",0,"R",22436686,"R",118519231,"R",31217608,"R",18422377,"R",4261704,"R",1835925,"R",154767,"R",80678,"R",7181745,"R",3041263,"R",6486605,"R",2503786,"R",14899169,"R",5642980,"R",6638149,"R",14623549,"R",2667250,"Z",0,"Z",0,"Z",0,"Z",0,"R",12862064,"R",195057,"R",98325360,"R",34389316,"R",22050020,"R",4506652,"R",7706361,"R",1176909,"R",28496102,1 ,"R",4064232,"R",27426416,"R",1139196,"R",10301358,1 ,"R",21180,"R",1279151,"R",278653,"R",272539,"R",5105881,"R",1752192,"R",1955400,"Z",0,"R",3006063,"R",5416589,"R",17236125,"R",10258688,"R",339288,"R",10597976,"R",6638149,"R",2742865,"R",2614435,"R",128430,"R",128337,"R",122820,"R",5517,"R",1050436,"R",1001251,"R",49185,"R",0,"Z",0,"Z",0,"R",1308640,"R",1180221,"R",128419,"R",5367698,"R",5339961,"R",27737,1 ,"R",29673729,"R",35438374,"R",5764645,"R",543307,"R",6262873,"R",-1058819,"R",17284,"R",3412984,"R",99463598,"R",32743600,"R",150599023,"R",60986316,"R",39388366,"R",96050613
209542,"R",401468607,"R",1217238680,"R",738953937,"R",1956192617,"R",2357661224,"R",177757056,"R",48481843,"R",170535312,"R",219017155,"R",1000329381,"R",487234306,"R",1487563687,"R",1706580842,"R",23272212,"R",930196595,"R",84493081,"R",6453382,"R",-215577832,"R",805565226,"R",102200584,"R",52115407,"R",1736634212,"R",363734825,"R",151395128,"R",2406080156,"R",971553531,"R",967441,"R",0,"R",1313920773,"R",1304574642,"R",9346131,"R",796235738,"R",-16643,"R",805565226,"R",349346910,"R",252355510,"R",10103624,"R",23870801,"R",727765,"R",23143036,"R",106590912,"R",0,"R",52637919,"R",0,"R",15693246,"R",810598922,"R",10323163,"R",250398896,"R",12875471,"R",58587108,"R",12226023,"R",2214854,"R",49670189,"R",27681509,"R",0,"R",423977213,"R",1234576135,"R",1072584,"R",77513507,"R",758547,"R",0,"R",79344638,"R",1313920773,"R",310425489,"R",179684611,"R",223146633,"R",96309473,"R",175131499,"R",56726900,"R",89100446,"R",42916546,"R",35023779,"R",19055369,"R",139164981,"R",46771910,"R",44644692,"R",142561838,"R",49584977,"R",0,"R",0,"R",0,"R",0,"R",145375285,"R",644087,"R",1304574642,"R",491693873,"R",328416894,"R",38766773,"R",67236726,"R",29257825,"R",349202551,1 ,"R",60475120,"R",451899608,"R",19383223,"R",157645382,1 ,"R",-50704,"R",13845353,"R",3888988,"R",3617640,"R",29484973,"R",13059246,"R",12505343,"R",58800,"R",23298575,"R",70654286,"R",149061223,"R",102765307,"R",1651224,"R",104416531,"R",44644692,"R",20553305,"R",20436029,"R",117276,"R",1129619,"R",1109615,"R",20004,"R",7087537,"R",6696958,"R",390579,"R",58380,"R",58380,"R",0,"R",11188617,"R",10505987,"R",682630,"R",64399073,"R",63958338,"R",440735,1 ,"R",683666300,"R",909419964,"R",225753664,"R",27836977,"R",221102168,"R",-25938958,"R",2753477,"R",-10740969,"R",1336039868,"R",302711000,"R",1869082647,"R",1175996070,"R",901471655,"R",1346780837
209551,"R",299558544,"R",1861219066,"R",507528325,"R",2368747391,"R",2668305935,"R",150299106,"R",41399860,"R",177333888,"R",218733748,"R",868398729,"R",451299223,"R",1319697952,"R",1538431700,"R",12703233,"R",1265739475,"R",90053081,"R",0,"R",-88322448,"R",1267470108,"R",138125950,"R",59254199,"R",2430506971,"R",338966857,"R",86624844,"R",3053478821,"R",996888599,"R",4612596,"R",0,"R",1031701039,"R",1046482259,"R",-14781220,"R",1270508590,"R",11742738,"R",1267470108,"R",378559265,"R",132519575,"R",3552931,"R",26298713,"R",1072008,"R",25226705,"R",124740230,"R",0,"R",13728597,"R",0,"R",13354546,"R",692753857,"R",0,"R",82506370,"R",0,"R",23346788,"R",9587573,"R",0,"R",127289351,"R",37548962,"R",5258363,"R",285537407,"R",978291264,"R",1972140,"R",51437635,"R",0,"R",0,"R",53409775,"R",1031701039,"R",332099077,"R",159697901,"R",99176891,"R",39311754,"R",56881007,"R",23108170,"R",84825473,"R",34913763,"R",51349720,"R",22043045,"R",107735578,"R",50151610,"R",58018898,"R",208108164,"R",53282869,"R",0,"R",0,"R",0,"R",0,"R",48287451,"R",0,"R",1046482259,"R",382509112,"R",331619700,"R",57676374,"R",83432032,"R",44970250,"R",146274791,1 ,"R",48096448,"R",438806936,"R",9969344,"R",147204551,1 ,"R",-2207559,"R",8999880,"R",2733889,"R",3037052,"R",20402308,"R",12092277,"R",9709078,"R",0,"R",49439067,"R",72118208,"R",163760938,"R",96675215,"R",9066825,"R",105742040,"R",58018898,"R",20402308,"R",20402308,"R",0,"R",12092277,"R",12092277,"R",0,"R",9709078,"R",9709078,"R",0,"R",0,"R",0,"R",0,"R",24120347,"R",18453364,"R",5666983,"R",39418030,"R",36018188,"R",3399842,1 ,"R",912452558,"R",1196935191,"R",284482633,"R",49788757,"R",283600465,"R",-34578726,"R",-14327863,"R",-63158457,"R",1164789199,"R",-3038482,"R",1270508590,"R",752186157,"R",860821285,"R",1226001195
209746,"R",342709428,"R",657581502,"R",1343453,"R",658924955,"R",1001634383,"R",163637131,"R",57970000,"R",80129599,"R",138099599,"R",572778527,"R",75905306,"R",648683833,"R",786783432,"R",36179580,"R",393877844,"R",3396509,"Z",0,"R",-54965851,"R",342308502,"R",61151457,"R",73291110,"R",649049641,"R",28058994,"R",59457519,"R",871008721,"R",216103947,"Z",0,"Z",0,"R",358744463,"R",377762327,"R",-19017864,"R",361326366,"R",0,"R",342308502,"R",65992425,"R",30233977,"Z",0,"R",4258506,"R",3122064,"R",1136442,"R",3097231,"A",,"Z",0,"A",,"R",572007,"R",104154146,"Z",0,"R",81042513,"R",95393360,"R",55516553,"R",21788775,"Z",0,"Z",0,"R",849116,"R",0,"R",254590317,"R",358744463,"R",0,"R",0,"R",0,"R",0,"R",0,"R",358744463,"R",124041198,"R",73867730,"Z",0,"Z",0,"Z",0,"Z",0,"R",28894923,"R",15243294,"R",76191704,"R",22935263,"R",56036425,"R",20864638,"R",24251797,"R",5856560,"R",2927686,"A",,"A",,"A",,"A",,"R",62489720,"R",2161398,"R",377762327,"R",138000009,"R",136697437,"R",28199680,"R",24376111,"R",23405347,"R",27083743,1 ,"R",65364319,"R",52857603,"R",30628547,"R",156754554,1 ,"R",910257,"R",9630721,"R",3834046,"R",4098033,"R",30201819,"R",8545350,"R",12960451,"Z",0,"Z",0,"R",12502,"R",51720122,"R",26410562,"R",1057763,"R",27468325,"R",24251797,"R",18607431,"R",17890887,"R",716544,"R",868220,"R",834786,"R",33434,"R",7984972,"R",7677483,"R",307489,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",7702,"R",7406,"R",296,1 ,"R",10887225,"R",16298642,"R",5411417,"R",2853549,"R",3070240,"R",-216052,"R",-296320,"R",-19017864,"R",358744463,"R",-19017864,"R",342308502,"R",3396509,"R",263703657,"R",377762327
