UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
196112,"R",138471773,"R",637476465,"R",18071558,"R",655548023,"R",794019796,"R",1884230,"R",21990863,"R",266194758,"R",288185621,"R",317527404,"R",25359316,"R",342886720,"R",631072341,"R",3755317,"R",304198016,"R",64428,"R",0,"R",-143186076,"R",161076368,"R",18703737,"R",11821931,"R",441665479,"R",489864075,"R",83477170,"R",1045532392,"R",413055927,"R",5000000,"R",0,"R",735213963,"R",360956628,"R",374257335,"R",-204335811,"R",-8845156,"R",161076368,"R",15600447,"R",26692146,"R",443902268,"R",145433860,"R",0,"R",145433860,"R",6379163,"R",0,"R",0,"R",0,"R",46959404,"R",684967288,"R",0,"R",38959890,"R",0,"R",4613584,"R",3875927,"R",0,"R",1089806,"R",166790,"R",82731,"R",48788728,"R",733756016,"R",0,"R",1457947,"R",0,"R",0,"R",1457947,"R",735213963,"R",33394892,"R",16879476,"R",259785428,"R",34409447,"R",5176673,"R",629,"R",7317562,"R",3127624,"R",5726073,"R",3225914,"R",39112307,"R",14248445,"R",3082054,"R",6872366,"R",1593250,"R",0,"R",0,"R",0,"R",0,"R",489273,"R",0,"R",360956628,"R",73484785,"R",24479100,"R",8693145,"R",57078271,"R",23825324,"R",173396003,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",4100271,"R",348036,"R",3875927,"R",0,"R",1089806,"R",1610317,"R",11024357,"R",6876083,"R",1066220,"R",7942303,"R",3082054,"R",2387638,"R",1761590,"R",626048,"R",106422,"R",78518,"R",27904,"R",3875927,"R",3875927,"R",0,"R",0,"R",0,"R",0,"R",634608,"R",468211,"R",166397,"R",937708,"R",691837,"R",245871,1 ,"R",6118976,"R",6072139,"R",-46837,"R",68683,"R",159261,"R",0,"R",-274781,"R",372533350,"R",738467066,"R",374106885,"R",-201114255,"R",11100458,"R",339518267,"R",365933716
196121,"R",49801118,"R",344601486,"R",7963089,"R",352564575,"R",402365693,"R",221911,"R",12985207,"R",16459486,"R",29444693,"R",317513264,"R",9126758,"R",326640022,"R",356084715,"R",442275,"R",20002211,"R",809115,"R",0,"R",25249288,"R",46060614,"R",48831639,"R",29906017,"R",426305331,"R",25513709,"R",15504360,"R",546061056,"R",201459570,"R",0,"R",0,"R",185135676,"R",193366829,"R",-8231153,"R",64329071,"R",-10037304,"R",46060614,"R",38996176,"R",4104270,"R",706890,"R",3990849,"R",82279,"R",3908570,"R",18459844,"R",0,"R",0,"R",0,"R",546689,"R",66804718,"R",0,"R",83921336,"R",0,"R",18373696,"R",14350491,"R",0,"R",0,"R",885367,"R",60568,"R",117591458,"R",184396176,"R",0,"R",739500,"R",0,"R",0,"R",739500,"R",185135676,"R",82909655,"R",38750236,"R",1244250,"R",401183,"R",2739206,"R",1489280,"R",13845624,"R",4260164,"R",14374270,"R",6616978,"R",27773355,"R",11577035,"R",12305426,"R",36874335,"R",8567750,"R",0,"R",0,"R",0,"R",0,"R",1300708,"R",0,"R",193366829,"R",71662626,"R",44514442,"R",16010061,"R",15680081,"R",14418147,"R",31081472,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",12481681,"R",3858401,"R",14350491,"R",0,"R",0,"R",7287605,"R",37978178,"R",22094245,"R",3578507,"R",25672752,"R",12305426,"R",6553100,"R",4481931,"R",2071169,"R",943041,"R",644984,"R",298057,"R",14350491,"R",14350491,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3826120,"R",2616839,"R",1209281,1 ,"R",13846499,"R",14369853,"R",523354,"R",336938,"R",320141,"R",-452207,"R",318482,"R",-9524557,"R",200807017,"R",-8666866,"R",84980476,"R",55426038,"R",330498471,"R",210331574
196130,"R",63146221,"R",416089919,"R",10756112,"R",426846031,"R",489992252,"R",786777,"R",11098854,"R",30230508,"R",41329362,"R",386706908,"R",9557242,"R",396264150,"R",437593512,"R",1568066,"R",21074541,"R",726980,"R",0,"R",29815930,"R",51617451,"R",29669621,"R",40670194,"R",434228553,"R",54545221,"R",88687047,"R",647800636,"R",231710716,"R",0,"R",0,"R",211246116,"R",236731823,"R",-25485707,"R",82909009,"R",-5805851,"R",51617451,"R",33817678,"R",4004396,"R",1630526,"R",5307465,"R",901772,"R",4405693,"R",19231488,"R",0,"R",0,"R",0,"R",1337009,"R",65328562,"R",0,"R",100662323,"R",0,"R",27710247,"R",14127148,"R",0,"R",1532301,"R",1005226,"R",0,"R",145037245,"R",210365807,"R",0,"R",880309,"R",0,"R",0,"R",880309,"R",211246116,"R",93212743,"R",40092666,"R",3920439,"R",1527910,"R",8643320,"R",4616464,"R",22686528,"R",8802098,"R",14203579,"R",6595039,"R",46678250,"R",20866206,"R",13109738,"R",31161560,"R",6350501,"R",0,"R",0,"R",0,"R",0,"R",3115666,"R",0,"R",236731823,"R",88850884,"R",55439857,"R",20634494,"R",16383388,"R",17561218,"R",37861982,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",20490794,"R",4330899,"R",14127148,"R",0,"R",1296601,"R",9426900,"R",49672342,"R",29988041,"R",6574563,"R",36562604,"R",13109738,"R",14113342,"R",9977520,"R",4135822,"R",936141,"R",661811,"R",274330,"R",14127148,"R",14127148,"R",0,"R",0,"R",0,"R",0,"R",893053,"R",631350,"R",261703,"R",6492920,"R",4590212,"R",1902708,1 ,"R",53508152,"R",54159907,"R",651755,"R",2114219,"R",342345,"R",-1776220,"R",-28589,"R",-25468910,"R",221301667,"R",-23481221,"R",146746529,"R",100084104,"R",476108730,"R",246770577
196149,"R",50942638,"R",333273741,"R",24641465,"R",357915206,"R",408857844,"R",189633,"R",11206351,"R",19597650,"R",30804001,"R",312050710,"R",3821249,"R",315871959,"R",346675960,"R",377944,"R",34878439,"R",215628,"R",0,"R",26899506,"R",61993573,"R",35049662,"R",19864448,"R",416443317,"R",26337672,"R",23892258,"R",521587357,"R",188313617,"R",0,"R",0,"R",165799352,"R",174884919,"R",-9085567,"R",79786176,"R",-8707036,"R",61993573,"R",38299522,"R",1826623,"R",505508,"R",2688730,"R",0,"R",2688730,"R",21157449,"R",0,"R",0,"R",0,"R",1318077,"R",65795909,"R",0,"R",71589853,"R",0,"R",16715064,"R",10074395,"R",0,"R",436737,"R",872280,"R",87167,"R",99775496,"R",165571405,"R",0,"R",227947,"R",0,"R",0,"R",227947,"R",165799352,"R",67498169,"R",30560231,"R",436806,"R",173999,"R",1401966,"R",734123,"R",24140679,"R",8020228,"R",12386745,"R",5716110,"R",25948453,"R",10524106,"R",10932387,"R",29902882,"R",7516163,"R",0,"R",0,"R",0,"R",0,"R",2236832,"R",0,"R",174884919,"R",63244960,"R",39648740,"R",17120557,"R",14331743,"R",12689641,"R",27849278,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",9325991,"R",4267135,"R",10074395,"R",0,"R",436737,"R",5889657,"R",29993915,"R",16300007,"R",2761521,"R",19061528,"R",10932387,"R",4989642,"R",3456450,"R",1533192,"R",612709,"R",424439,"R",188270,"R",10074395,"R",10074395,"R",0,"R",0,"R",0,"R",0,"R",233666,"R",161866,"R",71800,"R",3151116,"R",2182857,"R",968259,1 ,"R",42167052,"R",43475499,"R",1308447,"R",2305133,"R",-46725,"R",-794067,"R",-155894,"R",-11428749,"R",187255925,"R",-8247675,"R",143332702,"R",87090974,"R",324875761,"R",198684674
196158,"R",29468769,"R",275442857,"R",4734581,"R",280177438,"R",309646207,"R",80695,"R",6802970,"R",14443325,"R",21246295,"R",237349395,"R",4704809,"R",242054204,"R",263300499,"R",160827,"R",32226374,"R",403550,"R",0,"R",13635652,"R",46265576,"R",22410580,"R",18495565,"R",360110448,"R",23544785,"R",20973299,"R",445534677,"R",170091823,"R",0,"R",0,"R",119734947,"R",127286628,"R",-7551681,"R",63121427,"R",-9304170,"R",46265576,"R",19261172,"R",1423079,"R",1191994,"R",1696150,"R",4366,"R",1691784,"R",14380711,"R",0,"R",0,"R",0,"R",880463,"R",38833569,"R",0,"R",54272340,"R",0,"R",15413017,"R",9640355,"R",0,"R",956189,"R",541021,"R",56751,"R",80879673,"R",119713242,"R",0,"R",21705,"R",0,"R",0,"R",21705,"R",119734947,"R",55888226,"R",23871996,"R",982466,"R",586656,"R",4757714,"R",1767630,"R",8866108,"R",3371384,"R",11031660,"R",3554319,"R",15719583,"R",5592231,"R",9788747,"R",20156850,"R",4811681,"R",0,"R",0,"R",0,"R",0,"R",95274,"R",0,"R",127286628,"R",43555897,"R",27072958,"R",10990224,"R",12002989,"R",11025042,"R",22639518,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",8645119,"R",4011103,"R",9640355,"R",0,"R",956189,"R",6367111,"R",29619877,"R",16345493,"R",3485637,"R",19831130,"R",9788747,"R",5115361,"R",3365711,"R",1749650,"R",742180,"R",488326,"R",253854,"R",9640355,"R",9640355,"R",0,"R",0,"R",0,"R",0,"R",565782,"R",372263,"R",193519,"R",3767452,"R",2478838,"R",1288614,1 ,"R",35179711,"R",41133272,"R",5953561,"R",919986,"R",6690515,"R",-1656940,"R",0,"R",-7902130,"R",138260485,"R",-2221963,"R",107209730,"R",66660191,"R",244152364,"R",146162615
196167,"R",49462573,"R",232123563,"R",12743319,"R",244866882,"R",294329455,"R",12104,"R",7556415,"R",12924357,"R",20480772,"R",221165027,"R",5121408,"R",226286435,"R",246767207,"R",24124,"R",13415111,"R",430511,"R",0,"R",33704606,"R",47550228,"R",31118145,"R",16913587,"R",308070193,"R",28380167,"R",11993504,"R",396475596,"R",164352034,"R",0,"R",0,"R",129904991,"R",136938619,"R",-7033628,"R",68145176,"R",-13561320,"R",47550228,"R",27553191,"R",1662281,"R",0,"R",1971883,"R",48535,"R",1923348,"R",20914648,"R",0,"R",0,"R",0,"R",689221,"R",52791224,"R",0,"R",57559109,"R",0,"R",7806460,"R",10434955,"R",0,"R",123719,"R",1141381,"R",26092,"R",77091716,"R",129882940,"R",0,"R",22051,"R",0,"R",0,"R",22051,"R",129904991,"R",59005902,"R",25654321,"R",645465,"R",323235,"R",1195011,"R",606789,"R",5515402,"R",1778962,"R",10742866,"R",3769038,"R",23339261,"R",9538223,"R",4889071,"R",29085131,"R",8891686,"R",0,"R",0,"R",0,"R",0,"R",2520510,"R",0,"R",136938619,"R",50562254,"R",31346135,"R",13112617,"R",10828048,"R",9976379,"R",21113186,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6118996,"R",933184,"R",10434955,"R",0,"R",123719,"R",4593674,"R",22204528,"R",14840277,"R",2475180,"R",17315457,"R",4889071,"R",3822120,"R",2447157,"R",1374963,"R",111749,"R",71549,"R",40200,"R",10434955,"R",10434955,"R",0,"R",0,"R",0,"R",0,"R",77279,"R",49479,"R",27800,"R",2869354,"R",1837137,"R",1032217,1 ,"R",31358620,"R",29597804,"R",-1760816,"R",449510,"R",-597835,"R",-1612491,"R",0,"R",-8390291,"R",148937461,"R",-8870079,"R",103346935,"R",76343928,"R",231265178,"R",157327752
196176,"R",46712916,"R",383695441,"R",24359088,"R",408054529,"R",454767445,"R",137182,"R",12744879,"R",26823499,"R",39568378,"R",350171550,"R",6150128,"R",356321678,"R",395890056,"R",273406,"R",42749833,"R",362875,"R",0,"R",15628457,"R",58741165,"R",48129170,"R",24968085,"R",464543039,"R",11247187,"R",28344530,"R",577232011,"R",193536570,"R",0,"R",0,"R",184571730,"R",188572880,"R",-4001150,"R",67529963,"R",-4787648,"R",58741165,"R",41393643,"R",1542995,"R",676036,"R",4115081,"R",93311,"R",4021770,"R",22315901,"R",0,"R",0,"R",0,"R",1059018,"R",71102674,"R",0,"R",80816399,"R",0,"R",18918214,"R",12968551,"R",0,"R",0,"R",753637,"R",12255,"R",113469056,"R",184571730,"R",0,"R",0,"R",0,"R",0,"R",0,"R",184571730,"R",85219048,"R",36285114,"R",703867,"R",309528,"R",4432824,"R",2072020,"R",13765003,"R",5243067,"R",19885830,"R",6333127,"R",27141475,"R",11190199,"R",10840780,"R",26427164,"R",8282310,"R",0,"R",0,"R",0,"R",0,"R",156889,"R",0,"R",188572880,"R",69715365,"R",43832213,"R",16256636,"R",17097986,"R",16403829,"R",25266851,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",12253529,"R",3518186,"R",12968551,"R",0,"R",0,"R",7607780,"R",36348046,"R",21769205,"R",3738061,"R",25507266,"R",10840780,"R",7593711,"R",5329862,"R",2263849,"R",230340,"R",161671,"R",68669,"R",12968551,"R",12968551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4714664,"R",3309121,"R",1405543,1 ,"R",28122466,"R",29147747,"R",1025281,"R",693900,"R",507052,"R",-535611,"R",359940,"R",-2854285,"R",204042900,"R",-1909297,"R",115028824,"R",57194453,"R",363059628,"R",206897185
196185,"R",50763615,"R",288799734,"R",10460273,"R",299260007,"R",350023622,"R",246120,"R",10387214,"R",14737404,"R",25124618,"R",270892125,"R",7264060,"R",278156185,"R",303280803,"R",490523,"R",16550917,"R",621240,"R",0,"R",29326259,"R",46498416,"R",30852441,"R",23468687,"R",354418296,"R",11681497,"R",38435415,"R",458856336,"R",170056602,"R",0,"R",0,"R",155306874,"R",153802933,"R",1503941,"R",52324975,"R",-7330500,"R",46498416,"R",30638260,"R",5199465,"R",272951,"R",1648972,"R",7939,"R",1641033,"R",22740119,"R",0,"R",0,"R",0,"R",1036820,"R",61536587,"R",0,"R",64753680,"R",0,"R",14414095,"R",11774458,"R",0,"R",1849531,"R",950466,"R",28057,"R",93770287,"R",155306874,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155306874,"R",60680771,"R",25902542,"R",270542,"R",30280,"R",4623799,"R",2293959,"R",14402951,"R",4771770,"R",11443729,"R",4229328,"R",19358384,"R",8520872,"R",9725584,"R",32968086,"R",9958757,"R",0,"R",0,"R",0,"R",0,"R",329087,"R",0,"R",153802933,"R",55707508,"R",34675270,"R",13489571,"R",13105542,"R",11936985,"R",24888057,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",9852217,"R",2595179,"R",11774458,"R",0,"R",1849531,"R",8089186,"R",34160571,"R",19863436,"R",4571551,"R",24434987,"R",9725584,"R",6108612,"R",3902872,"R",2205740,"R",389673,"R",248967,"R",140706,"R",11774458,"R",11774458,"R",0,"R",0,"R",0,"R",0,"R",1146754,"R",732676,"R",414078,"R",5015490,"R",3204463,"R",1811027,1 ,"R",61231679,"R",62292080,"R",1060401,"R",3035219,"R",656856,"R",0,"R",-2631674,"R",1633462,"R",177228982,"R",2623065,"R",118436835,"R",101163554,"R",281279339,"R",175595520
196194,"R",59456354,"R",377518397,"R",14298813,"R",391817210,"R",451273564,"R",68591,"R",11069823,"R",19769709,"R",30839532,"R",361691164,"R",6182509,"R",367873673,"R",398713205,"R",136703,"R",18665144,"R",476167,"R",0,"R",33350936,"R",52492247,"R",32312651,"R",32394915,"R",500661615,"R",27056444,"R",24940261,"R",617365886,"R",239847489,"R",0,"R",0,"R",195539378,"R",199322403,"R",-3783025,"R",73546103,"R",-17270831,"R",52492247,"R",39573470,"R",2049018,"R",0,"R",3580932,"R",164545,"R",3416387,"R",26357595,"R",0,"R",0,"R",0,"R",7579034,"R",79140049,"R",0,"R",81017352,"R",0,"R",20446257,"R",13946650,"R",0,"R",0,"R",886116,"R",91412,"R",116387787,"R",195527836,"R",0,"R",11542,"R",0,"R",0,"R",11542,"R",195539378,"R",80920783,"R",35618644,"R",1852223,"R",948602,"R",5813275,"R",2089863,"R",22389021,"R",4981503,"R",20050981,"R",7653113,"R",21718551,"R",8787269,"R",12477604,"R",33914475,"R",11588538,"R",0,"R",0,"R",0,"R",0,"R",185490,"R",0,"R",199322403,"R",71667532,"R",44193773,"R",19576483,"R",16759509,"R",16338965,"R",30786141,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",14314907,"R",3488532,"R",13946650,"R",0,"R",0,"R",13707390,"R",45457479,"R",26517743,"R",6462132,"R",32979875,"R",12477604,"R",9438089,"R",6233683,"R",3204406,"R",557595,"R",368281,"R",189314,"R",13946650,"R",13946650,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9037541,"R",5969129,"R",3068412,1 ,"R",40526756,"R",43195067,"R",2668311,"R",2360212,"R",1572428,"R",-1240662,"R",-23667,"R",-6186493,"R",222801868,"R",-2549744,"R",117749572,"R",95185889,"R",372760987,"R",228988361
196200,"R",10263384,"R",210788807,"R",5150488,"R",215939295,"R",226202679,"R",125077,"R",6902371,"R",17517679,"R",24420050,"R",220722597,"R",4290375,"R",225012972,"R",249433022,"R",249282,"R",-13595874,"R",355534,"R",0,"R",-10114208,"R",-23354548,"R",25066388,"R",22302424,"R",289553135,"R",13861875,"R",19959544,"R",370743366,"R",159954559,"R",0,"R",0,"R",102243262,"R",111437914,"R",-9194652,"R",-4701285,"R",-9458611,"R",-23354548,"R",13796859,"R",1848967,"R",576811,"R",1425073,"R",57775,"R",1367298,"R",9689486,"R",0,"R",0,"R",0,"R",4014436,"R",31351632,"R",0,"R",49431326,"R",0,"R",11844636,"R",7080897,"R",0,"R",2274221,"R",241244,"R",19306,"R",70891630,"R",102243262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102243262,"R",49815939,"R",21387410,"R",212279,"R",48907,"R",2609944,"R",1143094,"R",8942869,"R",3999536,"R",9540778,"R",3487152,"R",14424595,"R",6580599,"R",8684832,"R",17107795,"R",3480465,"R",0,"R",0,"R",0,"R",0,"R",98883,"R",0,"R",111437914,"R",40127163,"R",25184307,"R",10060906,"R",9728443,"R",10117181,"R",16219914,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",7597558,"R",2230125,"R",7080897,"R",0,"R",2274221,"R",6706294,"R",25889095,"R",13853538,"R",3350725,"R",17204263,"R",8684832,"R",4580533,"R",3064426,"R",1516107,"R",128521,"R",85982,"R",42539,"R",7080897,"R",7080897,"R",0,"R",0,"R",0,"R",0,"R",1371117,"R",917292,"R",453825,"R",4043195,"R",2704941,"R",1338254,1 ,"R",35220690,"R",37026840,"R",1806150,"R",1261094,"R",1513111,"R",-968055,"R",0,"R",-9289757,"R",118449173,"R",-7606849,"R",30190619,"R",35878865,"R",230672984,"R",127738930
196219,"R",47078325,"R",359847319,"R",25389351,"R",385236670,"R",432314995,"R",76660,"R",10113427,"R",18766838,"R",28880265,"R",328310714,"R",2681924,"R",330992638,"R",359872903,"R",152786,"R",42011194,"R",100740,"R",0,"R",30254032,"R",72365966,"R",40711208,"R",26395249,"R",432414363,"R",15439861,"R",72868084,"R",587828765,"R",227981448,"R",0,"R",0,"R",139814640,"R",146865935,"R",-7051295,"R",82934969,"R",-3517708,"R",72365966,"R",24784350,"R",333134,"R",643196,"R",7351344,"R",0,"R",7351344,"R",16827364,"R",0,"R",0,"R",0,"R",44246,"R",49983634,"R",0,"R",64480621,"R",0,"R",11167669,"R",7781051,"R",0,"R",1925332,"R",963947,"R",13386,"R",86332006,"R",136315640,"R",0,"R",3499000,"R",0,"R",0,"R",3499000,"R",139814640,"R",56920569,"R",24000591,"R",44134,"R",33100,"R",3058065,"R",1364639,"R",23888283,"R",5344462,"R",10187063,"R",3803002,"R",20204553,"R",8725262,"R",5438700,"R",25685824,"R",7746043,"R",0,"R",0,"R",0,"R",0,"R",1438744,"R",0,"R",146865935,"R",51017099,"R",32475208,"R",15630976,"R",12860711,"R",14345915,"R",20536026,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",7204414,"R",2143541,"R",7781051,"R",0,"R",1925332,"R",3427552,"R",22481890,"R",13678123,"R",3365067,"R",17043190,"R",5438700,"R",5180314,"R",3298232,"R",1882082,"R",232848,"R",148251,"R",84597,"R",7781051,"R",7781051,"R",0,"R",0,"R",0,"R",0,"R",1384405,"R",881431,"R",502974,"R",2464572,"R",1569158,"R",895414,1 ,"R",77949084,"R",74412640,"R",-3536444,"R",565797,"R",-406578,"R",-3585269,"R",-110394,"R",-11804128,"R",163147675,"R",-12124567,"R",173948325,"R",124145093,"R",382154973,"R",174951802
196228,"R",27475085,"R",132420044,"R",2060119,"R",134480163,"R",161955248,"R",52452,"R",1939708,"R",12139482,"R",14079190,"R",70350570,"R",3414028,"R",73764598,"R",87843788,"R",104538,"R",59108390,"R",210103,"R",0,"R",14740881,"R",74059374,"R",52778544,"R",0,"R",80344832,"R",10786002,"R",29802452,"R",173711830,"R",41291785,"R",0,"R",0,"R",58099694,"R",62102307,"R",-4002613,"R",79900717,"R",-1838730,"R",74059374,"R",12501782,"R",1980039,"R",358786,"R",1963759,"R",0,"R",1963759,"R",0,"R",9143473,"R",0,"R",0,"R",225459,"R",26173298,"R",0,"R",30881964,"R",0,"R",376613,"R",0,"R",0,"R",120000,"R",463012,"R",60710,"R",31902299,"R",58075597,"R",0,"R",24097,"R",0,"R",0,"R",24097,"R",58099694,"R",22999049,"R",10740497,"R",2000402,"R",567849,"R",106888,"R",65260,"R",2110928,"R",432446,"R",2453009,"R",900780,"R",13348827,"R",5492007,"R",485752,"R",327056,"R",0,"R",18098127,"R",7828428,"R",0,"R",0,"R",172269,"R",0,"R",62102307,"R",26027267,"R",16339732,"R",6230780,"R",3401702,"R",2962166,"R",7140660,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",0,"R",376613,"R",0,"R",0,"R",120000,"R",691552,"R",1188165,"R",702413,"R",0,"R",702413,"R",485752,"R",0,"R",0,"R",0,"R",197415,"R",197415,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74671,"R",74671,"R",0,"R",430327,"R",430327,"R",0,1 ,"R",4535682,"R",4703943,"R",168261,"R",193306,"R",125443,"R",-150488,"R",0,"R",-3995371,"R",60160054,"R",-3835377,"R",88775274,"R",25831505,"R",72290278,"R",64155425
196237,"R",28590413,"R",192837481,"R",988400,"R",193825881,"R",222416294,"R",52452,"R",6634280,"R",14093950,"R",20728230,"R",194516734,"R",1331882,"R",195848616,"R",216576846,"R",104538,"R",-8463667,"R",14215,"R",0,"R",14236814,"R",5787362,"R",23924741,"R",14091518,"R",239594482,"R",12292154,"R",36767862,"R",326670757,"R",133833276,"R",0,"R",0,"R",108030208,"R",110306136,"R",-2275928,"R",15663913,"R",-7600623,"R",5787362,"R",24141845,"R",470164,"R",1162752,"R",1745581,"R",0,"R",1745581,"R",7427959,"R",0,"R",0,"R",0,"R",2161539,"R",37109840,"R",0,"R",48792927,"R",0,"R",13690538,"R",7800338,"R",0,"R",164484,"R",427496,"R",44585,"R",70920368,"R",108030208,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108030208,"R",49802313,"R",23383795,"R",211245,"R",117487,"R",1774707,"R",283421,"R",5727063,"R",1616942,"R",10331113,"R",4565913,"R",20314834,"R",7397921,"R",7324966,"R",14737948,"R",3098648,"R",0,"R",0,"R",0,"R",0,"R",81947,"R",0,"R",110306136,"R",40464127,"R",25812086,"R",10257679,"R",7379056,"R",9145068,"R",17248120,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",11234924,"R",1455414,"R",7800338,"R",0,"R",164484,"R",3827013,"R",24482173,"R",15356336,"R",1800871,"R",17157207,"R",7324966,"R",6703619,"R",5413406,"R",1290213,"R",271616,"R",219339,"R",52277,"R",7800338,"R",7800338,"R",0,"R",0,"R",0,"R",0,"R",98144,"R",79255,"R",18889,"R",2283490,"R",1843998,"R",439492,1 ,"R",210877,"R",206030,"R",-4847,"R",0,"R",-597,"R",-4250,"R",0,"R",-1597589,"R",112808179,"R",-1529561,"R",14073599,"R",20900996,"R",201151014,"R",114405768
